number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
74,1.7730697436491027e-05,2026-05-19 00:33:23.359750,2026-05-19 00:33:25.847924,0 days 00:00:02.488174,128,1.9590790807890366,1.8889037465869791,0.009040410447602171,2,0.690173123370255,5000,COMPLETE
75,1.7444828699808568e-05,2026-05-19 00:33:25.856166,2026-05-19 00:33:28.616333,0 days 00:00:02.760167,128,2.0544108635960674,1.6265832169406027,0.009155027274159568,2,0.6759007697054317,5000,COMPLETE
76,1.794309719116427e-05,2026-05-19 00:33:28.624720,2026-05-19 00:33:31.282047,0 days 00:00:02.657327,128,2.2421681596299994,1.7689517379460575,0.009094119244862059,2,0.7078585157580604,5000,COMPLETE
77,1.7737520465743728e-05,2026-05-19 00:33:31.289946,2026-05-19 00:33:34.156657,0 days 00:00:02.866711,128,2.0230448663136067,1.7879898451988285,0.009090557546143607,2,0.6937744999810559,5000,COMPLETE
78,0.011499789543449879,2026-05-19 00:33:34.164351,2026-05-19 00:33:34.317792,0 days 00:00:00.153441,128,3.6196599852496845,2.681617552116792,0.0077243704584166245,2,0.6859208484229739,5000,PRUNED
79,0.01612851209938526,2026-05-19 00:33:34.324426,2026-05-19 00:33:34.471530,0 days 00:00:00.147104,112,1.3947685582149079,2.379888271312918,0.009721098889619311,2,0.6587956783938766,5000,PRUNED
80,0.020626435056328773,2026-05-19 00:33:34.477768,2026-05-19 00:33:34.619396,0 days 00:00:00.141628,128,2.0793554789475044,4.637859962352568,0.008147425275954303,2,0.666543975796752,4000,PRUNED
81,0.00255031930282712,2026-05-19 00:33:34.625665,2026-05-19 00:33:34.763836,0 days 00:00:00.138171,128,2.4345153140025255,1.2592358840451696,0.009077705213304296,2,0.7097296271643186,5000,PRUNED
82,0.014271289110183716,2026-05-19 00:33:34.770023,2026-05-19 00:33:34.920223,0 days 00:00:00.150200,128,1.9937453589270766,2.027021747359957,0.006783137358541165,2,0.7081012607841983,5000,PRUNED
83,0.014069254510104656,2026-05-19 00:33:34.926992,2026-05-19 00:33:35.091888,0 days 00:00:00.164896,128,2.6641202682455583,6.1582880118466035,0.00883126437525816,2,0.7357661031124328,5000,PRUNED
84,0.024901041761040688,2026-05-19 00:33:35.098741,2026-05-19 00:33:35.244694,0 days 00:00:00.145953,112,1.6108872811986519,1.8536407878248717,0.007858581151479907,2,0.619850349081969,5000,PRUNED
85,0.008866919204592705,2026-05-19 00:33:35.250820,2026-05-19 00:33:35.390809,0 days 00:00:00.139989,128,3.1518147987612894,1.5067101482276593,0.006282656623091877,2,0.6887720112224622,5000,PRUNED
86,0.0032627189066261053,2026-05-19 00:33:35.396845,2026-05-19 00:33:35.540314,0 days 00:00:00.143469,128,1.104837295516506,0.8229379962006813,0.00541881901562307,2,0.6707258136248468,5000,PRUNED
87,0.000454489461844787,2026-05-19 00:33:35.546669,2026-05-19 00:33:35.797252,0 days 00:00:00.250583,112,2.2679614861251354,0.0010011048409199251,0.009729671655012864,2,0.6443246992418503,4000,PRUNED
88,0.03152213990688324,2026-05-19 00:33:35.803683,2026-05-19 00:33:35.947526,0 days 00:00:00.143843,128,1.3080611274091003,3.4044196534826114,0.007279267041031578,2,0.7022918116499172,5000,PRUNED
89,0.009341170080006123,2026-05-19 00:33:35.953697,2026-05-19 00:33:36.098323,0 days 00:00:00.144626,112,1.8149474825721112,1.0826925748169451,0.008832083774921642,2,0.7822851647233466,4000,PRUNED
90,1.3750409380008932e-05,2026-05-19 00:33:36.104619,2026-05-19 00:33:38.505729,0 days 00:00:02.401110,128,1.4920453247009278,0.5606255495887809,0.009951104774270735,2,0.7358391227137557,5000,COMPLETE
91,0.008089148439466953,2026-05-19 00:33:38.514857,2026-05-19 00:33:38.683007,0 days 00:00:00.168150,128,1.440499310061184,0.6573381821191691,0.00803812134954193,2,0.7499055791150608,5000,PRUNED
92,0.011897849850356579,2026-05-19 00:33:38.691721,2026-05-19 00:33:38.843543,0 days 00:00:00.151822,128,1.9791816202354753,0.5112061428506982,0.006901166469508249,2,0.8141843402375786,5000,PRUNED
93,1.4825975085841492e-05,2026-05-19 00:33:38.850911,2026-05-19 00:33:41.432037,0 days 00:00:02.581126,128,1.6067608223536505,1.6188873486377342,0.009696710579011353,2,0.7308252867976862,5000,COMPLETE
94,0.00014013914915267378,2026-05-19 00:33:41.443413,2026-05-19 00:33:41.715391,0 days 00:00:00.271978,112,1.1440055578202375,0.38207784384661575,0.0097422143236564,2,0.7394844578848154,5000,PRUNED
95,0.008770558051764965,2026-05-19 00:33:41.724478,2026-05-19 00:33:41.879158,0 days 00:00:00.154680,128,1.582245534959673,1.0422043783919128,0.006196174850132617,2,0.7745605563621931,5000,PRUNED
96,0.009973706677556038,2026-05-19 00:33:41.886343,2026-05-19 00:33:42.039188,0 days 00:00:00.152845,128,1.001288533755588,1.3780429845277427,0.008230053378967865,2,0.7298208159727065,5000,PRUNED
97,0.03411037474870682,2026-05-19 00:33:42.045810,2026-05-19 00:33:42.204882,0 days 00:00:00.159072,112,1.7075830998296262,2.3546404385753608,0.0005437731849549475,2,0.7605630851285774,4000,PRUNED
98,0.058904726058244705,2026-05-19 00:33:42.211461,2026-05-19 00:33:42.364827,0 days 00:00:00.153366,128,1.2609985468534577,9.379950990620863,0.007573457907086242,2,0.6344929118175466,5000,PRUNED
99,1.7175118045997806e-05,2026-05-19 00:33:42.371148,2026-05-19 00:33:46.494734,0 days 00:00:04.123586,128,2.7281813042390404,0.8672591837859137,0.005430623867000044,5,0.6773295448676594,4000,COMPLETE
100,6.465781916631386e-05,2026-05-19 00:33:46.504215,2026-05-19 00:33:47.341998,0 days 00:00:00.837783,112,2.8280453337250724,0.5892793477693883,0.005599949889294678,5,0.6058223294666985,4000,PRUNED
101,0.04815559461712837,2026-05-19 00:33:47.348233,2026-05-19 00:33:47.558473,0 days 00:00:00.210240,128,1.8817147091907453,0.8552431843285627,0.009956224583905831,5,0.6537760364686579,4000,PRUNED
102,0.007101876195520163,2026-05-19 00:33:47.565694,2026-05-19 00:33:47.775289,0 days 00:00:00.209595,128,1.5282133757774168,0.910548442764746,0.006570782005104419,5,0.7223995262047775,4000,PRUNED
103,0.04593940079212189,2026-05-19 00:33:47.782575,2026-05-19 00:33:48.000009,0 days 00:00:00.217434,128,1.3519784971056021,0.720950380051022,0.008540846736287914,5,0.6855558457505656,4000,PRUNED
104,0.012308347038924694,2026-05-19 00:33:48.007688,2026-05-19 00:33:48.150157,0 days 00:00:00.142469,128,2.528109170295796,1.6659311696626509,0.007415752353115715,2,0.695444861378877,5000,PRUNED
105,2.320938256161753e-05,2026-05-19 00:33:48.157616,2026-05-19 00:33:52.465145,0 days 00:00:04.307529,128,2.07691300509035,0.45181529205950444,0.005144262724703465,5,0.6720194778621591,4000,COMPLETE
106,0.00013815755664836615,2026-05-19 00:33:52.475282,2026-05-19 00:33:52.964829,0 days 00:00:00.489547,112,1.709035756011743,0.3324659848928133,0.009039137733270076,6,0.8019661302694508,5000,PRUNED
107,0.018309665843844414,2026-05-19 00:33:52.971919,2026-05-19 00:33:53.125986,0 days 00:00:00.154067,96,3.20424762430658,0.18237908915388648,0.0002124768869749892,2,0.8352602627873587,5000,PRUNED
108,0.007553139701485634,2026-05-19 00:33:53.133099,2026-05-19 00:33:53.291687,0 days 00:00:00.158588,128,4.203463657248806,1.3370360475396923,0.006030748515043813,2,0.7157105420663569,1000,PRUNED
