number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
248,9.46488362387754e-05,2026-05-19 00:19:56.512598,2026-05-19 00:20:07.917582,0 days 00:00:11.404984,64,1.0962995807331946,0.25514176738881383,0.008598644126239265,6,0.7208454110903545,4000,COMPLETE
249,0.0007210773765109479,2026-05-19 00:20:07.925938,2026-05-19 00:20:12.793591,0 days 00:00:04.867653,64,1.0917617583422332,0.24566729362069253,0.008143128098318733,6,0.6973596716002097,5000,PRUNED
250,0.03033670410513878,2026-05-19 00:20:12.802335,2026-05-19 00:20:13.047126,0 days 00:00:00.244791,64,1.2265107360727152,0.2812897716678674,0.008648703446892208,6,0.7295438888154484,4000,PRUNED
251,0.006350699346512556,2026-05-19 00:20:13.054965,2026-05-19 00:20:14.109134,0 days 00:00:01.054169,64,1.361036831876697,0.17458778113850515,0.007677222239637212,5,0.7185299487487377,2000,PRUNED
252,0.03362540155649185,2026-05-19 00:20:14.116515,2026-05-19 00:20:14.340055,0 days 00:00:00.223540,64,1.0028417995341505,0.22627126846961396,0.009068150276414378,5,0.7170470614372602,3000,PRUNED
253,0.005101487506181002,2026-05-19 00:20:14.348383,2026-05-19 00:20:15.851506,0 days 00:00:01.503123,64,1.1463788357044165,0.34200266242973343,0.009982860919221811,6,0.750072315067566,5000,PRUNED
254,0.059231314808130264,2026-05-19 00:20:15.857806,2026-05-19 00:20:16.009488,0 days 00:00:00.151682,64,1.102777224698801,0.1902008650718188,0.0070892345873755655,2,0.44483774011101396,5000,PRUNED
255,0.006743411999195814,2026-05-19 00:20:16.016040,2026-05-19 00:20:16.982631,0 days 00:00:00.966591,64,1.238439819446653,0.15813530937608783,0.008427286112893216,5,0.7401940347700662,5000,PRUNED
256,0.06010095402598381,2026-05-19 00:20:16.991715,2026-05-19 00:20:17.244893,0 days 00:00:00.253178,48,1.0869428119921056,0.2899260100098959,0.001088256351645077,6,0.7647352571115427,4000,PRUNED
257,0.03289296105504036,2026-05-19 00:20:17.252536,2026-05-19 00:20:17.496512,0 days 00:00:00.243976,64,1.3963496396559314,0.26761335835572236,0.006557346102335808,6,0.7005696887599123,5000,PRUNED
258,0.007103727664798498,2026-05-19 00:20:17.503835,2026-05-19 00:20:18.314701,0 days 00:00:00.810866,64,1.003781480069158,0.054552711672399154,0.008905511980279592,5,0.5895913291742348,5000,PRUNED
259,0.030380643904209137,2026-05-19 00:20:18.324015,2026-05-19 00:20:18.610176,0 days 00:00:00.286161,48,1.5488179497574104,0.3896059195320647,0.007592413465610349,6,0.7160520030557146,5000,PRUNED
260,0.03799234703183174,2026-05-19 00:20:18.619223,2026-05-19 00:20:18.882838,0 days 00:00:00.263615,64,1.1813509851500743,0.20963368805200908,0.008003199682472192,5,0.36058373831660284,4000,PRUNED
261,0.012272410094738007,2026-05-19 00:20:18.893034,2026-05-19 00:20:19.701965,0 days 00:00:00.808931,48,1.2785145421125754,0.15425563183360957,0.009225586550289743,6,0.5085174684842034,5000,PRUNED
262,0.03412626311182976,2026-05-19 00:20:19.710353,2026-05-19 00:20:19.972337,0 days 00:00:00.261984,64,1.081090463281467,0.244109439868263,0.007066446858281372,5,0.4678755232896001,5000,PRUNED
263,0.0485549159348011,2026-05-19 00:20:19.982012,2026-05-19 00:20:20.270569,0 days 00:00:00.288557,48,1.1702882231653868,0.33319986764719683,0.008472338424218101,6,0.8151979060599917,4000,PRUNED
264,0.03246844559907913,2026-05-19 00:20:20.279072,2026-05-19 00:20:20.496341,0 days 00:00:00.217269,32,1.3168269729181459,0.18419824639583063,0.006354840526165766,5,0.7279560172651803,5000,PRUNED
265,0.017355902120471,2026-05-19 00:20:20.504116,2026-05-19 00:20:20.939322,0 days 00:00:00.435206,64,1.6738519640255112,0.1351030614681543,0.00762801599937684,6,0.7487965172248076,5000,PRUNED
266,0.05154239386320114,2026-05-19 00:20:20.947487,2026-05-19 00:20:21.182388,0 days 00:00:00.234901,64,1.0912869685417175,0.3902883544691746,0.009979344632475491,6,0.7760278338137404,5000,PRUNED
267,0.04321858659386635,2026-05-19 00:20:21.189761,2026-05-19 00:20:21.401822,0 days 00:00:00.212061,96,1.4224933146899341,0.07400912044863141,0.008616793891450687,5,0.40103620500205767,4000,PRUNED
268,0.037485551089048386,2026-05-19 00:20:21.408982,2026-05-19 00:20:21.650055,0 days 00:00:00.241073,48,1.989613160082739,0.21574872009265555,0.005908988529166066,6,0.7373127322802483,5000,PRUNED
269,0.1031784638762474,2026-05-19 00:20:21.656408,2026-05-19 00:20:21.843067,0 days 00:00:00.186659,64,6.218590533842774,0.27967926952932265,0.00037897317552047213,4,0.5672554293747565,5000,PRUNED
270,0.035056307911872864,2026-05-19 00:20:21.850975,2026-05-19 00:20:22.062106,0 days 00:00:00.211131,48,1.0024749285817007,0.09175361716492847,0.006697267387767773,5,0.7626634758614104,4000,PRUNED
271,0.007054474204778671,2026-05-19 00:20:22.070582,2026-05-19 00:20:22.908012,0 days 00:00:00.837430,64,1.210660709853577,0.43398940864313407,0.009109544779781677,6,0.45928197702167345,5000,PRUNED
272,0.04791780188679695,2026-05-19 00:20:22.915398,2026-05-19 00:20:23.130680,0 days 00:00:00.215282,64,1.1157372706125186,0.9938904428654611,0.007855734487413031,5,0.6055272314317459,5000,PRUNED
273,0.06395233422517776,2026-05-19 00:20:23.138641,2026-05-19 00:20:23.375730,0 days 00:00:00.237089,48,1.2786192783806873,2.5411084986895283,0.007453397857082471,6,0.7838266361209364,5000,PRUNED
274,0.03890904039144516,2026-05-19 00:20:23.383991,2026-05-19 00:20:23.667766,0 days 00:00:00.283775,16,1.1448149956734044,0.1672448228186166,0.009212537099806574,6,0.49449193713712075,4000,PRUNED
275,0.032048728317022324,2026-05-19 00:20:23.677032,2026-05-19 00:20:23.900397,0 days 00:00:00.223365,64,1.0863672770440038,0.23334085827073703,0.008176335530661114,5,0.5403398054264794,5000,PRUNED
276,0.03526720404624939,2026-05-19 00:20:23.907891,2026-05-19 00:20:24.143015,0 days 00:00:00.235124,32,1.4201378855388833,0.12877338543474084,0.006956046864232061,6,0.8080175972013547,5000,PRUNED
277,0.03180062398314476,2026-05-19 00:20:24.150105,2026-05-19 00:20:24.372804,0 days 00:00:00.222699,48,1.2489566245452415,0.3164081772381353,0.006017360760462801,5,0.7425900162356476,4000,PRUNED
278,0.0403166338801384,2026-05-19 00:20:24.379521,2026-05-19 00:20:24.623330,0 days 00:00:00.243809,64,1.06872353979786,0.8287887787629041,0.00857521072974549,6,0.7237420423863068,5000,PRUNED
279,0.01052887737751007,2026-05-19 00:20:24.629846,2026-05-19 00:20:25.221610,0 days 00:00:00.591764,64,1.6061717955506687,0.10826341914003322,0.007380932671147533,5,0.7691989334755596,3000,PRUNED
280,0.04027717933058739,2026-05-19 00:20:25.229321,2026-05-19 00:20:25.469997,0 days 00:00:00.240676,48,14.179268331536514,0.19964380490013542,0.009349409724318797,6,0.7901113531180728,5000,PRUNED
281,0.04152467101812363,2026-05-19 00:20:25.476662,2026-05-19 00:20:25.720933,0 days 00:00:00.244271,96,1.0047711064876823,0.5127476209307718,0.006452708155034151,6,0.7040497800405553,4000,PRUNED
282,0.061320699751377106,2026-05-19 00:20:25.728390,2026-05-19 00:20:25.907320,0 days 00:00:00.178930,48,1.1822937518017036,0.6642277452181792,0.009966536480661635,3,0.751277815582103,5000,PRUNED
283,0.06625322997570038,2026-05-19 00:20:25.913971,2026-05-19 00:20:26.081009,0 days 00:00:00.167038,64,1.3003690687024627,7.285267861937305,0.00024869328805839156,3,0.7142417857586405,5000,PRUNED
284,0.04653257131576538,2026-05-19 00:20:26.087723,2026-05-19 00:20:26.305070,0 days 00:00:00.217347,128,1.0054373447567129,0.24643654321839487,0.005258306930600169,5,0.4791249008375207,4000,PRUNED
285,0.009944606572389603,2026-05-19 00:20:26.311783,2026-05-19 00:20:27.171150,0 days 00:00:00.859367,64,1.1679822997064664,0.1496574557886223,0.008063127708834982,6,0.5274914894328467,5000,PRUNED
286,0.0322645865380764,2026-05-19 00:20:27.177987,2026-05-19 00:20:27.370830,0 days 00:00:00.192843,112,8.746281117111595,0.18841350267242413,0.005684121285198228,4,0.7339082373753795,5000,PRUNED
287,0.05044693499803543,2026-05-19 00:20:27.377142,2026-05-19 00:20:27.599809,0 days 00:00:00.222667,48,1.4664069071267334,1.330210994487106,0.008594803157513443,5,0.4278211877195325,5000,PRUNED
288,0.03592856228351593,2026-05-19 00:20:27.606480,2026-05-19 00:20:27.850598,0 days 00:00:00.244118,80,1.7564075787614062,0.03601934960253141,0.006912900729548875,6,0.832070526987175,4000,PRUNED
289,0.022935278713703156,2026-05-19 00:20:27.856817,2026-05-19 00:20:28.301518,0 days 00:00:00.444701,64,1.0788477768042117,0.08804274718841565,0.0017607570573029204,6,0.7947836975430517,2000,PRUNED
290,0.03961224481463432,2026-05-19 00:20:28.308044,2026-05-19 00:20:28.528178,0 days 00:00:00.220134,96,1.330100083637999,0.3723047791270489,0.0076648505199527085,5,0.7619184748236941,5000,PRUNED
291,0.03058156929910183,2026-05-19 00:20:28.534551,2026-05-19 00:20:28.768058,0 days 00:00:00.233507,48,1.1805378276907053,0.2696791778673698,0.008956365026559159,6,0.682675627315156,5000,PRUNED
292,0.023880720138549805,2026-05-19 00:20:28.774266,2026-05-19 00:20:29.188499,0 days 00:00:00.414233,64,1.0942702999535812,0.007474152175274387,0.006242688623424183,5,0.8155422938212455,5000,PRUNED
293,0.03229808434844017,2026-05-19 00:20:29.195979,2026-05-19 00:20:29.442147,0 days 00:00:00.246168,64,2.1452752686746224,0.05677895040618294,0.008250498878868952,6,0.7456599704700746,4000,PRUNED
294,0.04517579823732376,2026-05-19 00:20:29.449317,2026-05-19 00:20:29.687606,0 days 00:00:00.238289,112,1.2307341444845261,0.3121222500555956,0.009966833086336318,6,0.7769541114860791,5000,PRUNED
295,0.10465354472398758,2026-05-19 00:20:29.694702,2026-05-19 00:20:29.895132,0 days 00:00:00.200430,48,92.427419395868,0.11866615110944224,0.007339439822157655,4,0.7343680452607191,5000,PRUNED
296,0.01605188474059105,2026-05-19 00:20:29.901759,2026-05-19 00:20:30.302380,0 days 00:00:00.400621,64,1.0066832440662512,0.06704073399367948,0.006678290752181548,5,0.7247511131517173,5000,PRUNED
297,0.031194280833005905,2026-05-19 00:20:30.309481,2026-05-19 00:20:30.530504,0 days 00:00:00.221023,32,1.344335056060033,0.2153833677942998,0.009236184046325152,5,0.7551311694814425,4000,PRUNED
298,0.03135814890265465,2026-05-19 00:20:30.537345,2026-05-19 00:20:30.779511,0 days 00:00:00.242166,48,1.1474302477125486,0.4766165059327231,0.00809412803724568,6,0.8055029460865544,5000,PRUNED
299,0.018356500193476677,2026-05-19 00:20:30.785831,2026-05-19 00:20:31.181189,0 days 00:00:00.395358,80,1.5109357306238638,0.1705305723870426,0.005518712884056504,5,0.6327105678587309,5000,PRUNED
300,0.03301168978214264,2026-05-19 00:20:31.187722,2026-05-19 00:20:31.425462,0 days 00:00:00.237740,64,5.168717114216766,0.14168736432306203,0.007342564028370894,6,0.5521175904060432,5000,PRUNED
301,0.04390459507703781,2026-05-19 00:20:31.431834,2026-05-19 00:20:31.680602,0 days 00:00:00.248768,112,1.0799146399420696,0.25618239811075416,0.008498465107504155,6,0.33186092017991936,4000,PRUNED
302,0.026399698108434677,2026-05-19 00:20:31.687053,2026-05-19 00:20:32.123868,0 days 00:00:00.436815,64,7.3900782262031015,0.32048151167884353,0.006070331324942715,6,0.7660690764115078,3000,PRUNED
303,0.017676839604973793,2026-05-19 00:20:32.130273,2026-05-19 00:20:32.530958,0 days 00:00:00.400685,48,1.2745600754082296,0.19494302141751885,0.009185620564292873,5,0.45063676592324914,5000,PRUNED
304,0.030624570325016975,2026-05-19 00:20:32.537383,2026-05-19 00:20:32.788709,0 days 00:00:00.251326,96,1.006167343546744,0.07919023980380671,0.00684019340292871,6,0.6146992405795807,1000,PRUNED
305,0.04127108305692673,2026-05-19 00:20:32.796156,2026-05-19 00:20:33.065572,0 days 00:00:00.269416,64,1.1700566621848367,0.7368189008782414,0.007888720246337194,5,0.7076901088590548,4000,PRUNED
306,0.0315256342291832,2026-05-19 00:20:33.072935,2026-05-19 00:20:33.324985,0 days 00:00:00.252050,48,1.1044403795918694,0.38589682203963566,0.005083860625931949,6,0.7446379744223819,5000,PRUNED
307,0.03640362247824669,2026-05-19 00:20:33.331816,2026-05-19 00:20:33.543068,0 days 00:00:00.211252,64,1.9076058614566511,1.1180292118039603,0.008699011517641748,5,0.7266292264643428,2000,PRUNED
308,0.05466265231370926,2026-05-19 00:20:33.549517,2026-05-19 00:20:33.782905,0 days 00:00:00.233388,112,1.3826357147603445,0.04574464787158571,0.000827238375747563,6,0.7557743496636589,5000,PRUNED
309,0.007437317166477442,2026-05-19 00:20:33.789194,2026-05-19 00:20:34.635170,0 days 00:00:00.845976,80,1.221624374919213,0.10753179506514578,0.007364975340985431,6,0.7779275734092281,5000,PRUNED
310,0.0013535115867853165,2026-05-19 00:20:34.641660,2026-05-19 00:20:38.261445,0 days 00:00:03.619785,64,2.319222808521453,0.2405529122482516,0.009320648466968923,5,0.4188165125942837,5000,PRUNED
311,0.04037553817033768,2026-05-19 00:20:38.269511,2026-05-19 00:20:38.556403,0 days 00:00:00.286892,48,1.0056779089816295,0.1585805865910076,0.006073249345061593,6,0.7976999659725992,5000,PRUNED
312,0.029804013669490814,2026-05-19 00:20:38.563828,2026-05-19 00:20:39.048024,0 days 00:00:00.484196,64,11.287013717993409,1.9917096793730904,0.009945722788470425,5,0.5912459333918967,4000,PRUNED
313,0.006543615832924843,2026-05-19 00:20:39.055392,2026-05-19 00:20:40.244889,0 days 00:00:01.189497,64,4.632782860572371,0.5799374889944214,0.008075618493791339,6,0.4647656551712209,5000,PRUNED
314,0.03259697183966637,2026-05-19 00:20:40.253416,2026-05-19 00:20:40.477645,0 days 00:00:00.224229,48,1.1151748823738783,0.2938619681691436,0.006810206528679374,5,0.7158294619899943,5000,PRUNED
315,0.050329845398664474,2026-05-19 00:20:40.485316,2026-05-19 00:20:40.639882,0 days 00:00:00.154566,80,1.2476385371254541,0.4505499766114394,0.008499710386251835,2,0.8210995983750603,3000,PRUNED
316,0.04935897886753082,2026-05-19 00:20:40.647519,2026-05-19 00:20:40.824181,0 days 00:00:00.176662,96,1.0922623304302732,0.20738777407377054,0.007520518775091782,3,0.7870933085513605,4000,PRUNED
317,0.006284923292696476,2026-05-19 00:20:40.830789,2026-05-19 00:20:41.861976,0 days 00:00:01.031187,112,1.5715686464568865,0.1314700850680145,0.005723153142281134,6,0.5018531462184288,5000,PRUNED
318,0.032586678862571716,2026-05-19 00:20:41.869077,2026-05-19 00:20:42.083074,0 days 00:00:00.213997,32,1.3699476696462247,0.17715360660745005,0.006463851386572636,5,0.736928251865284,5000,PRUNED
319,0.00014871210441924632,2026-05-19 00:20:42.090929,2026-05-19 00:20:56.148551,0 days 00:00:14.057622,64,1.0011693315368937,0.09489595792860828,0.008953128065760917,6,0.694071507181383,4000,COMPLETE
320,0.04021066427230835,2026-05-19 00:20:56.160421,2026-05-19 00:20:56.439451,0 days 00:00:00.279030,48,65.45421025466015,0.3450715730056833,0.007921803466510958,6,0.7660108686723868,5000,PRUNED
321,0.03347385674715042,2026-05-19 00:20:56.446563,2026-05-19 00:20:56.697430,0 days 00:00:00.250867,64,1.2005538951153754,0.2580607098534098,0.0071106679872929976,5,0.5207325417209031,5000,PRUNED
322,0.0365397073328495,2026-05-19 00:20:56.704861,2026-05-19 00:20:56.936044,0 days 00:00:00.231183,48,1.1137910065981325,0.06863738452747777,0.009937260790893646,4,0.7478020050335191,4000,PRUNED
323,0.017148451879620552,2026-05-19 00:20:56.943006,2026-05-19 00:20:57.479914,0 days 00:00:00.536908,112,1.2926632584866677,0.2279743030044554,0.004914958473275401,6,0.43458139616287855,5000,PRUNED
324,0.01494024321436882,2026-05-19 00:20:57.486804,2026-05-19 00:20:57.878655,0 days 00:00:00.391851,64,35.269626283458535,1.5663499369689082,0.008862547868199016,5,0.719166273068234,5000,PRUNED
325,0.002102759201079607,2026-05-19 00:20:57.885158,2026-05-19 00:21:00.392148,0 days 00:00:02.506990,64,1.1752780037356831,0.11925987383167419,0.006455272487849557,6,0.7823476121998747,4000,PRUNED
326,0.03679756447672844,2026-05-19 00:21:00.398907,2026-05-19 00:21:00.639795,0 days 00:00:00.240888,48,1.0835550554431872,0.919011391544795,0.00802027797716558,6,0.31073148556048513,5000,PRUNED
327,0.045381247997283936,2026-05-19 00:21:00.646337,2026-05-19 00:21:00.881448,0 days 00:00:00.235111,64,1.4709284960263542,0.1466397220157651,0.005487971667491999,6,0.7356504380527729,5000,PRUNED
328,0.033782459795475006,2026-05-19 00:21:00.887678,2026-05-19 00:21:01.105249,0 days 00:00:00.217571,48,1.0043026540844129,0.2875786701598106,0.009242781080020681,5,0.8007809477636105,5000,PRUNED
329,0.10161685943603516,2026-05-19 00:21:01.111821,2026-05-19 00:21:01.327423,0 days 00:00:00.215602,80,20.87210900771776,0.3994220664316183,0.007459106376857837,5,0.34575160954261186,4000,PRUNED
330,0.00017618919082451612,2026-05-19 00:21:01.334461,2026-05-19 00:21:17.483492,0 days 00:00:16.149031,64,2.618973326010059,0.6265496855611882,0.0084277802798439,6,0.7572580935300178,5000,COMPLETE
331,0.044904984533786774,2026-05-19 00:21:17.495579,2026-05-19 00:21:17.759026,0 days 00:00:00.263447,112,1.2551672241209162,0.17691182744386685,0.009965097827363278,6,0.5722409091041308,5000,PRUNED
332,0.03647053241729736,2026-05-19 00:21:17.766160,2026-05-19 00:21:17.988322,0 days 00:00:00.222162,16,1.7124546895344137,0.2307897326091644,0.007075586440609112,5,0.8327143613269468,5000,PRUNED
333,0.03590415418148041,2026-05-19 00:21:17.994670,2026-05-19 00:21:18.242235,0 days 00:00:00.247565,48,1.162654546815613,0.08298074931973129,0.005935041385036847,6,0.4841083946768012,5000,PRUNED
334,0.017994079738855362,2026-05-19 00:21:18.248490,2026-05-19 00:21:18.658928,0 days 00:00:00.410438,64,2.0234921362711438,0.19029536173015676,0.00837679635574637,5,0.8122289833960568,4000,PRUNED
335,0.038261208683252335,2026-05-19 00:21:18.666019,2026-05-19 00:21:18.913375,0 days 00:00:00.247356,96,1.3578298831041575,0.31477872754813485,0.00659622115043168,6,0.7425294731508026,5000,PRUNED
336,0.07723836600780487,2026-05-19 00:21:18.920816,2026-05-19 00:21:19.136840,0 days 00:00:00.216024,64,1.0858393617994955,0.10600054856404299,0.0005238419185127129,5,0.6732485138021318,5000,PRUNED
337,0.04288365691900253,2026-05-19 00:21:19.143984,2026-05-19 00:21:19.391378,0 days 00:00:00.247394,128,47.10507324284642,0.1548355835508302,0.007690880998790291,6,0.7719560086491006,4000,PRUNED
338,0.03374462574720383,2026-05-19 00:21:19.397939,2026-05-19 00:21:19.625232,0 days 00:00:00.227293,48,1.1908457402594215,0.2684951159418923,0.008920619912053361,5,0.7219340867177525,5000,PRUNED
339,0.04111197218298912,2026-05-19 00:21:19.632736,2026-05-19 00:21:19.884328,0 days 00:00:00.251592,80,1.0735736723682503,0.45150958144396003,0.00919137152853437,6,0.4435411036632897,5000,PRUNED
340,0.06442207843065262,2026-05-19 00:21:19.893151,2026-05-19 00:21:20.081199,0 days 00:00:00.188048,64,1.000568673169213,0.7966864878284717,0.0071525256731040125,4,0.7914087819621893,4000,PRUNED
341,0.030878230929374695,2026-05-19 00:21:20.089975,2026-05-19 00:21:20.295964,0 days 00:00:00.205989,112,6.380419885291072,0.21043824277222342,0.005271484215537851,4,0.6597222207410937,5000,PRUNED
342,0.0007993160979822278,2026-05-19 00:21:20.304094,2026-05-19 00:21:25.082715,0 days 00:00:04.778621,64,1.4429939067045652,0.05273334535900281,0.007942062021918892,6,0.7118372155400592,2000,PRUNED
343,0.037187956273555756,2026-05-19 00:21:25.089586,2026-05-19 00:21:25.348624,0 days 00:00:00.259038,48,1.2501698933569856,0.5179015490685057,0.006317423020747323,5,0.7309795054921747,5000,PRUNED
344,0.05045921728014946,2026-05-19 00:21:25.357055,2026-05-19 00:21:25.552773,0 days 00:00:00.195718,32,1.1328399748422777,0.13006073440270674,0.009260979636871843,3,0.4088764430962388,5000,PRUNED
345,0.030007949098944664,2026-05-19 00:21:25.561507,2026-05-19 00:21:25.802860,0 days 00:00:00.241353,64,1.000134636556226,0.3665628227958612,0.004576765331521495,6,0.7482188496253344,4000,PRUNED
346,0.009151192381978035,2026-05-19 00:21:25.811014,2026-05-19 00:21:26.745298,0 days 00:00:00.934284,48,1.3062855379130687,0.2346363209487393,0.008099284408704078,5,0.5366728222169975,5000,PRUNED
347,0.010072683915495872,2026-05-19 00:21:26.751568,2026-05-19 00:21:27.617523,0 days 00:00:00.865955,64,1.829252516693349,0.16500585753535615,0.0058273015680285764,6,0.8457579479945216,5000,PRUNED
348,0.014329135417938232,2026-05-19 00:21:27.625017,2026-05-19 00:21:28.163797,0 days 00:00:00.538780,80,1.5671982861255753,0.09856119925221389,0.006860184793842541,6,0.47118246167703587,5000,PRUNED
349,0.03904423862695694,2026-05-19 00:21:28.170229,2026-05-19 00:21:28.383764,0 days 00:00:00.213535,112,1.1658998143678758,0.29838814910496725,0.008533393946966065,5,0.7020386990520612,5000,PRUNED
350,0.01054464466869831,2026-05-19 00:21:28.390138,2026-05-19 00:21:29.028217,0 days 00:00:00.638079,48,1.0841739622038344,0.06450919492328669,0.009937458623996013,6,0.7693160699503624,4000,PRUNED
351,0.023982228711247444,2026-05-19 00:21:29.034551,2026-05-19 00:21:29.424806,0 days 00:00:00.390255,96,26.999054961508666,0.19424922624753072,0.007458821312517048,5,0.7596508447882677,5000,PRUNED
352,0.01181486900895834,2026-05-19 00:21:29.431863,2026-05-19 00:21:30.203690,0 days 00:00:00.771827,64,1.3340125140039147,0.6388415458522398,0.008683210365196814,6,0.7369633954553069,5000,PRUNED
353,0.036514297127723694,2026-05-19 00:21:30.210800,2026-05-19 00:21:30.467508,0 days 00:00:00.256708,48,2.809248272698072,0.2605710500399173,0.003751288279973094,6,0.8179597029283765,4000,PRUNED
354,0.04586311802268028,2026-05-19 00:21:30.474110,2026-05-19 00:21:30.699863,0 days 00:00:00.225753,64,1.1706176822269192,0.12797247543791312,0.0013628321755250223,5,0.8032715014124095,5000,PRUNED
355,0.06204685941338539,2026-05-19 00:21:30.706956,2026-05-19 00:21:30.954262,0 days 00:00:00.247306,80,1.079450568976613,1.2511772112552164,0.007639157203506065,6,0.7270084650572347,5000,PRUNED
356,0.03200170397758484,2026-05-19 00:21:30.961039,2026-05-19 00:21:31.206708,0 days 00:00:00.245669,64,1.2594436105440037,0.3443478534630043,0.002443831167325382,6,0.787567499705928,1000,PRUNED
357,0.12734133005142212,2026-05-19 00:21:31.213466,2026-05-19 00:21:31.368251,0 days 00:00:00.154785,48,16.696996445116802,0.07655385859833867,0.0062823115469674345,2,0.7528223952742032,3000,PRUNED
358,0.03668944165110588,2026-05-19 00:21:31.374765,2026-05-19 00:21:31.596702,0 days 00:00:00.221937,32,3.515912613204515,0.2103685007905703,0.006926278658334149,5,0.5104695394557573,5000,PRUNED
359,0.03145971521735191,2026-05-19 00:21:31.603371,2026-05-19 00:21:31.849401,0 days 00:00:00.246030,64,1.0809807485371068,0.41935804771979673,0.009977254787878745,6,0.5532263768898424,5000,PRUNED
360,0.0434749498963356,2026-05-19 00:21:31.857105,2026-05-19 00:21:32.085670,0 days 00:00:00.228565,64,1.0006005108776799,0.9470655449590112,0.00835936950131588,5,0.7792440658697525,4000,PRUNED
361,0.028458228334784508,2026-05-19 00:21:32.092344,2026-05-19 00:21:32.553520,0 days 00:00:00.461176,112,5.65612301970499,0.15169094481124426,0.00564357156691946,6,0.3665814724167322,5000,PRUNED
362,0.038318704813718796,2026-05-19 00:21:32.560900,2026-05-19 00:21:32.819103,0 days 00:00:00.258203,80,1.4730793692766964,0.5366885807607518,0.008906814085615233,6,0.39361854787223405,5000,PRUNED
363,0.029525402933359146,2026-05-19 00:21:32.827002,2026-05-19 00:21:33.047169,0 days 00:00:00.220167,64,9.733587276799726,0.278756281274942,0.0050259689067596435,5,0.4601919664767681,4000,PRUNED
364,0.038175325840711594,2026-05-19 00:21:33.053970,2026-05-19 00:21:33.299585,0 days 00:00:00.245615,32,1.1984359769481483,0.09251395096478034,0.007282709650963238,6,0.7420480374363597,3000,PRUNED
365,0.015735484659671783,2026-05-19 00:21:33.307134,2026-05-19 00:21:33.770823,0 days 00:00:00.463689,48,1.6539453971954872,0.043599637144077504,0.007896447836716402,5,0.6207874805891576,5000,PRUNED
366,0.12224753201007843,2026-05-19 00:21:33.778453,2026-05-19 00:21:33.952137,0 days 00:00:00.173684,64,1.1502811627912026,0.023450179596483368,0.00015241784861637673,3,0.6876621736904577,5000,PRUNED
367,0.0035042252857238054,2026-05-19 00:21:33.959385,2026-05-19 00:21:35.264481,0 days 00:00:01.305096,112,1.3596508050339973,0.0018176100309409643,0.006587386036912129,5,0.7226768476582653,4000,PRUNED
368,0.007634562905877829,2026-05-19 00:21:35.271239,2026-05-19 00:21:36.331528,0 days 00:00:01.060289,64,2.3546237440896602,0.18232195873456847,0.009157900739040648,6,0.6418320501739345,5000,PRUNED
369,0.04649871587753296,2026-05-19 00:21:36.340124,2026-05-19 00:21:36.538771,0 days 00:00:00.198647,48,1.0028324564456692,0.24224759631417794,0.008152126023267552,4,0.5924047751933672,5000,PRUNED
370,0.03030230477452278,2026-05-19 00:21:36.546528,2026-05-19 00:21:36.777636,0 days 00:00:00.231108,96,1.2197747809712123,0.1104295455489101,0.006089116970889227,6,0.7081412830879313,5000,PRUNED
371,0.0171032901853323,2026-05-19 00:21:36.785445,2026-05-19 00:21:37.236636,0 days 00:00:00.451191,48,1.0861966762753243,0.3689484410388782,0.00915331495711723,6,0.8027994630835755,5000,PRUNED
372,0.03475046157836914,2026-05-19 00:21:37.245904,2026-05-19 00:21:37.463068,0 days 00:00:00.217164,64,1.2925283792673825,0.2044991797840737,0.007582929781766357,5,0.7544661626490128,4000,PRUNED
373,0.0316430926322937,2026-05-19 00:21:37.471002,2026-05-19 00:21:37.688116,0 days 00:00:00.217114,64,2.1219870514752195,0.7247185108037774,0.006918268312747371,5,0.7715783200329912,5000,PRUNED
374,0.03861279413104057,2026-05-19 00:21:37.695047,2026-05-19 00:21:38.088517,0 days 00:00:00.393470,48,1.1005505971386356,0.14269882772694512,0.005384689501632317,5,0.7310752584064218,4000,PRUNED
375,0.016085755079984665,2026-05-19 00:21:38.096123,2026-05-19 00:21:38.599965,0 days 00:00:00.503842,64,4.20789688374611,0.3208991093558512,0.008427075709047351,6,0.8212757745563405,2000,PRUNED
376,0.0496315099298954,2026-05-19 00:21:38.609797,2026-05-19 00:21:38.904530,0 days 00:00:00.294733,48,1.403946132029939,1.5912643405653495,0.00430771670336347,6,0.49551619259862684,5000,PRUNED
377,0.013437247835099697,2026-05-19 00:21:38.912083,2026-05-19 00:21:39.762038,0 days 00:00:00.849955,64,1.1842913583208443,0.16436500816061586,0.009212565659871932,6,0.7860986201067248,5000,PRUNED
378,0.037830278277397156,2026-05-19 00:21:39.768949,2026-05-19 00:21:39.984411,0 days 00:00:00.215462,112,3.090586551191077,0.465860811863948,0.006290025233435395,5,0.7404607552616786,5000,PRUNED
379,0.003979738336056471,2026-05-19 00:21:39.991745,2026-05-19 00:21:41.441760,0 days 00:00:01.450015,96,1.0884335185804634,0.058355018702066955,0.007682327595630398,6,0.7624454050923973,4000,PRUNED
