run,nu_true,nu_pred,abs_error,rel_error_pct,best_val_loss,ic,nu_class
22,0.02117845666285744,0.0232233963906765,0.0020449397278190576,9.655754242968289,5.9240959672024474e-05,Step_down,low
23,0.037782044805408775,0.050366584211587906,0.01258453940617913,33.30825388354196,2.6979800168192014e-05,Step_up,low
24,0.033014478797713756,0.0812021866440773,0.048187707846363545,145.9593172487113,0.0003756530350074172,Gauss,low
25,0.035826793276394014,0.03631436824798584,0.0004875749715918254,1.3609227257106613,0.001762205851264298,N_wave,low
26,0.018239176655749253,0.017570417374372482,0.0006687592813767705,3.6666089374487627,0.00010574206680757925,Step_up,low
27,0.08291007495873245,0.08596795797348022,0.00305788301474777,3.6881923171216484,7.371034826064715e-06,Gauss,high
28,0.3326301922081779,0.3099778890609741,0.02265230314720379,6.81005623597354,2.0763047359650955e-05,Gauss,high
29,0.04566325673075235,0.0564412921667099,0.010778035435957553,23.60329991246328,7.454842125298455e-05,Step_up,low
30,0.4779141054755809,0.43125373125076294,0.046660374224817946,9.763338995484423,4.684621217165841e-06,Gauss,high
31,0.43351163376652596,0.41271069645881653,0.020800937307709433,4.79824200494515,4.344927674537757e-06,Gauss,high
32,0.055294261854673954,0.06536828726530075,0.010074025410626797,18.21893461043689,0.00010457652388140559,Step_up,high
33,0.32876800776665127,0.3150390386581421,0.013728969108509181,4.175883536166193,6.0868401305924635e-06,Gauss,high
34,0.030782517054468373,0.04923120513558388,0.018448688081115504,59.932357215855106,4.204582000966184e-05,Gauss,low
35,0.04311668698857465,0.03733550384640694,0.00578118314216771,13.408226712083996,0.00010841171751962975,Step_down,low
36,0.3540505813919776,0.3491310477256775,0.004919533666300102,1.3895002366493991,6.238711648620665e-06,Gauss,high
37,0.09459205931684236,0.05068802461028099,0.04390403470656137,46.41408065713201,0.0001443747169105336,Step_up,high
38,0.24900116248321036,0.34988144040107727,0.10088027791786691,40.513978694645274,0.0004442814097274095,Step_down,high
39,0.32653928829283807,0.25030043721199036,0.07623885108084771,23.347527790431535,0.0011499904794618487,N_wave,high
40,0.2065098071706784,0.20616766810417175,0.0003421390665066526,0.1656769095832228,2.478951500961557e-06,Gauss,high
41,0.018299470942795302,0.039862602949142456,0.021563132006347154,117.83472906814714,3.7743924622191116e-05,Step_up,low
42,0.3894463801523985,0.21337465941905975,0.17607172073333877,45.210773473985874,0.0001945511467056349,Step_up,high
43,0.42015375093039664,0.054809726774692535,0.3653440241557041,86.95484054270113,0.00039576966082677245,Step_up,high
44,0.24193536340596128,0.2924128472805023,0.05047748387454104,20.86403705680725,0.00031740451231598854,Step_down,high
45,0.013478472357471443,0.044408801943063736,0.030930329585592293,229.47948970230937,0.0034312193747609854,N_wave,low
46,0.293327794274307,0.19873085618019104,0.09459693809411596,32.249565142010766,0.00017138058319687843,Step_up,high
47,0.033213913574681696,0.045927148312330246,0.01271323473764855,38.276834523166805,1.720073851174675e-05,Gauss,low
48,0.047195336962573484,0.1144770085811615,0.06728167161858802,142.55999839972168,0.0006252836901694536,Gauss,low
49,0.048410079841975706,0.05321685969829559,0.004806779856319887,9.929295452539193,1.6253439753199928e-05,Gauss,low
50,0.035783519033226276,0.05368778854608536,0.017904269512859082,50.03496021795488,3.460358493612148e-05,Gauss,low
51,0.15337518571234723,0.14835669100284576,0.00501849470950147,3.2720382284743104,6.474539532064227e-06,Gauss,high
52,0.20973450115680636,0.07535122334957123,0.13438327780723514,64.07304333146625,0.00016821677854750305,Step_up,high
53,0.02230161074825602,0.038694437593221664,0.016392826844965645,73.5051249437109,3.174187440890819e-05,Gauss,low
54,0.45078176321777963,0.5029942989349365,0.052212535717156894,11.58266371391165,0.0005594168324023485,Step_up,high
55,0.2554154643809376,0.029729312285780907,0.2256861520951567,88.3604102211128,0.0005194314289838076,Step_up,high
56,0.0492180516370559,0.05133410170674324,0.0021160500696873405,4.2993373351946795,6.90742235747166e-05,Step_down,low
57,0.4084078206163678,0.5911922454833984,0.18278442486703061,44.7553684430364,0.00033042763243429363,Step_down,high
58,0.06334752601218947,0.04881792888045311,0.014529597131736363,22.936329240293528,9.481664892518893e-05,Step_down,high
59,0.0076974093413185295,0.03446571156382561,0.026768302222507076,347.7572912592666,0.00013941062206868082,Gauss,low
60,0.2541163817021866,0.128235325217247,0.12588105648493958,49.536773521538144,0.0013627924490720034,N_wave,high
61,0.43947748908645434,0.4071730971336365,0.03230439195281787,7.350636324961555,6.551842034241417e-06,Gauss,high
62,0.04244383212891476,0.059107717126607895,0.016663884997693133,39.26102842712192,0.0015293019823729992,N_wave,low
63,0.03817028162267205,0.037057481706142426,0.0011127999165296276,2.9153568410369193,0.001324892626143992,N_wave,low
64,0.027142864963872988,0.03683410584926605,0.009691240885393065,35.70456139501875,4.854803773923777e-05,Step_up,low
65,0.012083520045627951,0.027718642726540565,0.015635122680912612,129.3921193648344,0.0001312369859078899,Step_up,low
66,0.019000131467629595,0.024600716307759285,0.00560058484012969,29.47655835787964,9.055146074388176e-05,Step_down,low
67,0.14699012875528955,0.14517314732074738,0.0018169814345421753,1.2361247996231788,2.6967777557729278e-06,Gauss,high
68,0.015099618664576552,0.03506292402744293,0.01996330536286638,132.21065913207434,7.888874097261578e-05,Gauss,low
69,0.1452440706524679,0.14267244935035706,0.0025716213021108325,1.7705516587069967,7.395190550596453e-06,Gauss,high
70,0.14120300819070725,0.20323964953422546,0.06203664134351822,43.9343624037614,0.0003541729529388249,Step_down,high
71,0.37790223144595925,0.4486272931098938,0.07072506166393455,18.71517439664771,0.0010828101076185703,Step_down,high
72,0.0457819844873289,0.05765519291162491,0.011873208424296011,25.93423713989979,1.0705922250053845e-05,Gauss,low
