number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
100,0.0012417839607223868,2026-05-19 10:12:10.098832,2026-05-19 10:12:10.373796,0 days 00:00:00.274964,128,1.5560238142289087,2.318237117323428,0.0019397215640160957,6,0.6590805890882545,2000,PRUNED
101,7.512921456509503e-06,2026-05-19 10:12:10.381903,2026-05-19 10:12:14.893783,0 days 00:00:04.511880,96,1.7479699623805651,1.6584305686478373,0.004864375455748992,5,0.7293266205808077,4000,COMPLETE
102,1.8042904912363156e-06,2026-05-19 10:12:14.906976,2026-05-19 10:12:19.152081,0 days 00:00:04.245105,96,2.0352550070059774,1.4307708686758296,0.004085320673605756,5,0.738188349605704,4000,COMPLETE
103,5.0116445891035255e-06,2026-05-19 10:12:19.164558,2026-05-19 10:12:23.564524,0 days 00:00:04.399966,96,2.048522946589066,1.2027383246706702,0.004076154135228217,5,0.49477932346245246,4000,COMPLETE
104,0.0005517760291695595,2026-05-19 10:12:23.578870,2026-05-19 10:12:24.000832,0 days 00:00:00.421962,112,1.107458936336173,0.4692344207066263,0.0034576091642877474,5,0.7599057608692031,4000,PRUNED
105,3.2281513995258138e-06,2026-05-19 10:12:24.008161,2026-05-19 10:12:28.434635,0 days 00:00:04.426474,96,1.3870973359990904,0.716690532449899,0.005879713538881914,5,0.7786454374134752,4000,COMPLETE
106,0.0007033563451841474,2026-05-19 10:12:28.447470,2026-05-19 10:12:28.683427,0 days 00:00:00.235957,80,2.8102064383702077,0.548783610384385,0.0007041418537954199,5,0.7914306858538881,5000,PRUNED
107,0.0005619243020191789,2026-05-19 10:12:28.691188,2026-05-19 10:12:28.928203,0 days 00:00:00.237015,96,2.2480221222056906,0.8553797174607863,0.001686334493214194,5,0.7415653157111077,4000,PRUNED
108,0.0020465170964598656,2026-05-19 10:12:28.935739,2026-05-19 10:12:29.171164,0 days 00:00:00.235425,96,1.1646475386285395,2.6213601162482414,0.0024607063365538256,4,0.8106721902803944,2000,PRUNED
109,3.1367657356895506e-05,2026-05-19 10:12:29.179141,2026-05-19 10:12:30.142773,0 days 00:00:00.963632,64,1.5409149509720552,1.4360487481264528,0.007160960276869001,5,0.7166479354348374,3000,PRUNED
110,0.0007122435490600765,2026-05-19 10:12:30.151138,2026-05-19 10:12:30.397980,0 days 00:00:00.246842,112,1.2774927999357406,3.675104429863006,0.003865404422093616,5,0.8263288982551589,5000,PRUNED
111,0.0020317386370152235,2026-05-19 10:12:30.406811,2026-05-19 10:12:30.646536,0 days 00:00:00.239725,96,1.7524299957810878,2.0118416774202905,0.007968574339342572,5,0.7366345827659028,4000,PRUNED
112,0.0006374905351549387,2026-05-19 10:12:30.655722,2026-05-19 10:12:30.897723,0 days 00:00:00.242001,96,1.853052877547663,1.480507280551227,0.004542552910146566,5,0.7011150897051968,4000,PRUNED
113,4.098475073988084e-06,2026-05-19 10:12:30.905599,2026-05-19 10:12:35.142679,0 days 00:00:04.237080,96,1.0087228137220372,1.1696097200102342,0.00537881866939701,5,0.713868707089782,4000,COMPLETE
114,5.9977377532050014e-05,2026-05-19 10:12:35.155175,2026-05-19 10:12:35.632196,0 days 00:00:00.477021,96,1.4007397010355573,1.0086759405546275,0.0031347064820987825,5,0.7676855453219608,4000,PRUNED
115,4.7756152525835205e-06,2026-05-19 10:12:35.638475,2026-05-19 10:12:40.309405,0 days 00:00:04.670930,80,2.05761539834987,1.9323441862109578,0.006542652815164889,5,0.6892193182102301,4000,COMPLETE
116,0.00540009792894125,2026-05-19 10:12:40.323963,2026-05-19 10:12:40.564567,0 days 00:00:00.240604,112,1.677466850636028,0.6625072827882466,0.009776666981301247,4,0.7556320705351443,4000,PRUNED
117,0.0021998186130076647,2026-05-19 10:12:40.571316,2026-05-19 10:12:40.832378,0 days 00:00:00.261062,96,2.4403367054430816,6.859773895153368,0.004406353191902503,5,0.6650867004230216,4000,PRUNED
118,0.0026615201495587826,2026-05-19 10:12:40.841317,2026-05-19 10:12:41.106593,0 days 00:00:00.265276,80,1.109451941109275,3.025077620143842,0.0021153186059774077,5,0.7295456657330927,5000,PRUNED
119,6.509136437671259e-05,2026-05-19 10:12:41.116254,2026-05-19 10:12:41.555910,0 days 00:00:00.439656,128,6.926147479250846,4.607331880265492,0.004943388023920335,4,0.7912299326999779,2000,PRUNED
120,0.0008104334701783955,2026-05-19 10:12:41.564213,2026-05-19 10:12:41.829176,0 days 00:00:00.264963,64,16.008906834732386,1.5676158983891721,0.0028624655408322004,5,0.7492583680183953,4000,PRUNED
121,1.1958262575717526e-06,2026-05-19 10:12:41.839430,2026-05-19 10:12:46.582781,0 days 00:00:04.743351,96,1.4591009213191128,0.7591805490120508,0.005576840161140808,5,0.7815510958171328,4000,COMPLETE
122,0.0009578249300830066,2026-05-19 10:12:46.596187,2026-05-19 10:12:46.841620,0 days 00:00:00.245433,96,1.2480938091161373,0.8369775644941956,0.00546136005052884,5,0.8070857887147274,4000,PRUNED
123,0.0006003861199133098,2026-05-19 10:12:46.848858,2026-05-19 10:12:47.099031,0 days 00:00:00.250173,96,1.525592199882198,1.238017564912909,0.005995151407058175,5,0.7770442993154224,4000,PRUNED
124,0.0008249009842984378,2026-05-19 10:12:47.105974,2026-05-19 10:12:47.332129,0 days 00:00:00.226155,96,1.9285233653319256,0.4452241338318047,0.0038350308527548707,5,0.7368818350450563,4000,PRUNED
125,3.9766397094354033e-05,2026-05-19 10:12:47.338285,2026-05-19 10:12:47.742526,0 days 00:00:00.404241,96,1.3401439805149793,0.9972037722884628,0.007281502173359667,5,0.7217212597999789,4000,PRUNED
126,0.00010795613343361765,2026-05-19 10:12:47.749798,2026-05-19 10:12:48.146834,0 days 00:00:00.397036,48,1.6189784383704766,0.6170482855146614,0.008653511073797934,5,0.763692286361772,3000,PRUNED
